# generated by testdata/gen -- do not edit; run `make testdata`
# id	outcome	result	a	format	culture
017693	ok	4,593,798,697,543,200.00000 %	c56536c8,000029c7,00000000,00000000	p5	invariant
017694	ok	4,593,798,697,543,200.00000%	c56536c8,000029c7,00000000,00000000	p5	en-US
017695	ok	4,593,798,697,543,200.000000 %	c56536c8,000029c7,00000000,00000000	p6	invariant
017696	ok	4,593,798,697,543,200.000000%	c56536c8,000029c7,00000000,00000000	p6	en-US
017697	ok	4,593,798,697,543,200.0000000 %	c56536c8,000029c7,00000000,00000000	p7	invariant
017698	ok	4,593,798,697,543,200.0000000%	c56536c8,000029c7,00000000,00000000	p7	en-US
017699	ok	4,593,798,697,543,200.00000000 %	c56536c8,000029c7,00000000,00000000	p8	invariant
017700	ok	4,593,798,697,543,200.00000000%	c56536c8,000029c7,00000000,00000000	p8	en-US
017701	ok	4,593,798,697,543,200.000000000 %	c56536c8,000029c7,00000000,00000000	p9	invariant
017702	ok	4,593,798,697,543,200.000000000%	c56536c8,000029c7,00000000,00000000	p9	en-US
017703	ok	4,593,798,697,543,200.000000000000000 %	c56536c8,000029c7,00000000,00000000	p15	invariant
017704	ok	4,593,798,697,543,200.000000000000000%	c56536c8,000029c7,00000000,00000000	p15	en-US
017705	ok	4,593,798,697,543,200.0000000000000000000000000000 %	c56536c8,000029c7,00000000,00000000	p28	invariant
017706	ok	4,593,798,697,543,200.0000000000000000000000000000%	c56536c8,000029c7,00000000,00000000	p28	en-US
017707	ok	4,593,798,697,543,200.000000000000000000000000000000 %	c56536c8,000029c7,00000000,00000000	p30	invariant
017708	ok	4,593,798,697,543,200.000000000000000000000000000000%	c56536c8,000029c7,00000000,00000000	p30	en-US
017709	ok	45937986975432	c56536c8,000029c7,00000000,00000000	R	invariant
017710	ok	45937986975432	c56536c8,000029c7,00000000,00000000	R	en-US
017711	ok	45937986975432	c56536c8,000029c7,00000000,00000000	R0	invariant
017712	ok	45937986975432	c56536c8,000029c7,00000000,00000000	R0	en-US
017713	ok	5E+13	c56536c8,000029c7,00000000,00000000	R1	invariant
017714	ok	5E+13	c56536c8,000029c7,00000000,00000000	R1	en-US
017715	ok	4.6E+13	c56536c8,000029c7,00000000,00000000	R2	invariant
017716	ok	4.6E+13	c56536c8,000029c7,00000000,00000000	R2	en-US
017717	ok	4.59E+13	c56536c8,000029c7,00000000,00000000	R3	invariant
017718	ok	4.59E+13	c56536c8,000029c7,00000000,00000000	R3	en-US
017719	ok	4.594E+13	c56536c8,000029c7,00000000,00000000	R4	invariant
017720	ok	4.594E+13	c56536c8,000029c7,00000000,00000000	R4	en-US
017721	ok	4.5938E+13	c56536c8,000029c7,00000000,00000000	R5	invariant
017722	ok	4.5938E+13	c56536c8,000029c7,00000000,00000000	R5	en-US
017723	ok	4.5938E+13	c56536c8,000029c7,00000000,00000000	R6	invariant
017724	ok	4.5938E+13	c56536c8,000029c7,00000000,00000000	R6	en-US
017725	ok	4.593799E+13	c56536c8,000029c7,00000000,00000000	R7	invariant
017726	ok	4.593799E+13	c56536c8,000029c7,00000000,00000000	R7	en-US
017727	ok	4.5937987E+13	c56536c8,000029c7,00000000,00000000	R8	invariant
017728	ok	4.5937987E+13	c56536c8,000029c7,00000000,00000000	R8	en-US
017729	ok	4.5937987E+13	c56536c8,000029c7,00000000,00000000	R9	invariant
017730	ok	4.5937987E+13	c56536c8,000029c7,00000000,00000000	R9	en-US
017731	ok	45937986975432	c56536c8,000029c7,00000000,00000000	R15	invariant
017732	ok	45937986975432	c56536c8,000029c7,00000000,00000000	R15	en-US
017733	ok	45937986975432	c56536c8,000029c7,00000000,00000000	R28	invariant
017734	ok	45937986975432	c56536c8,000029c7,00000000,00000000	R28	en-US
017735	ok	45937986975432	c56536c8,000029c7,00000000,00000000	R30	invariant
017736	ok	45937986975432	c56536c8,000029c7,00000000,00000000	R30	en-US
017737	ok	45937986975432	c56536c8,000029c7,00000000,00000000	r	invariant
017738	ok	45937986975432	c56536c8,000029c7,00000000,00000000	r	en-US
017739	ok	45937986975432	c56536c8,000029c7,00000000,00000000	r0	invariant
017740	ok	45937986975432	c56536c8,000029c7,00000000,00000000	r0	en-US
017741	ok	5e+13	c56536c8,000029c7,00000000,00000000	r1	invariant
017742	ok	5e+13	c56536c8,000029c7,00000000,00000000	r1	en-US
017743	ok	4.6e+13	c56536c8,000029c7,00000000,00000000	r2	invariant
017744	ok	4.6e+13	c56536c8,000029c7,00000000,00000000	r2	en-US
017745	ok	4.59e+13	c56536c8,000029c7,00000000,00000000	r3	invariant
017746	ok	4.59e+13	c56536c8,000029c7,00000000,00000000	r3	en-US
017747	ok	4.594e+13	c56536c8,000029c7,00000000,00000000	r4	invariant
017748	ok	4.594e+13	c56536c8,000029c7,00000000,00000000	r4	en-US
017749	ok	4.5938e+13	c56536c8,000029c7,00000000,00000000	r5	invariant
017750	ok	4.5938e+13	c56536c8,000029c7,00000000,00000000	r5	en-US
017751	ok	4.5938e+13	c56536c8,000029c7,00000000,00000000	r6	invariant
017752	ok	4.5938e+13	c56536c8,000029c7,00000000,00000000	r6	en-US
017753	ok	4.593799e+13	c56536c8,000029c7,00000000,00000000	r7	invariant
017754	ok	4.593799e+13	c56536c8,000029c7,00000000,00000000	r7	en-US
017755	ok	4.5937987e+13	c56536c8,000029c7,00000000,00000000	r8	invariant
017756	ok	4.5937987e+13	c56536c8,000029c7,00000000,00000000	r8	en-US
017757	ok	4.5937987e+13	c56536c8,000029c7,00000000,00000000	r9	invariant
017758	ok	4.5937987e+13	c56536c8,000029c7,00000000,00000000	r9	en-US
017759	ok	45937986975432	c56536c8,000029c7,00000000,00000000	r15	invariant
017760	ok	45937986975432	c56536c8,000029c7,00000000,00000000	r15	en-US
017761	ok	45937986975432	c56536c8,000029c7,00000000,00000000	r28	invariant
017762	ok	45937986975432	c56536c8,000029c7,00000000,00000000	r28	en-US
017763	ok	45937986975432	c56536c8,000029c7,00000000,00000000	r30	invariant
017764	ok	45937986975432	c56536c8,000029c7,00000000,00000000	r30	en-US
017765	format	-	c56536c8,000029c7,00000000,00000000	D	invariant
017766	format	-	c56536c8,000029c7,00000000,00000000	D	en-US
017767	format	-	c56536c8,000029c7,00000000,00000000	d	invariant
017768	format	-	c56536c8,000029c7,00000000,00000000	d	en-US
017769	format	-	c56536c8,000029c7,00000000,00000000	D2	invariant
017770	format	-	c56536c8,000029c7,00000000,00000000	D2	en-US
017771	format	-	c56536c8,000029c7,00000000,00000000	X	invariant
017772	format	-	c56536c8,000029c7,00000000,00000000	X	en-US
017773	format	-	c56536c8,000029c7,00000000,00000000	x	invariant
017774	format	-	c56536c8,000029c7,00000000,00000000	x	en-US
017775	format	-	c56536c8,000029c7,00000000,00000000	X2	invariant
017776	format	-	c56536c8,000029c7,00000000,00000000	X2	en-US
017777	ok	\u00a443,987,453.00	029f31fd,00000000,00000000,00000000	C	invariant
017778	ok	$43,987,453.00	029f31fd,00000000,00000000,00000000	C	en-US
017779	ok	\u00a443,987,453	029f31fd,00000000,00000000,00000000	C0	invariant
017780	ok	$43,987,453	029f31fd,00000000,00000000,00000000	C0	en-US
017781	ok	\u00a443,987,453.0	029f31fd,00000000,00000000,00000000	C1	invariant
017782	ok	$43,987,453.0	029f31fd,00000000,00000000,00000000	C1	en-US
017783	ok	\u00a443,987,453.00	029f31fd,00000000,00000000,00000000	C2	invariant
017784	ok	$43,987,453.00	029f31fd,00000000,00000000,00000000	C2	en-US
017785	ok	\u00a443,987,453.000	029f31fd,00000000,00000000,00000000	C3	invariant
017786	ok	$43,987,453.000	029f31fd,00000000,00000000,00000000	C3	en-US
017787	ok	\u00a443,987,453.0000	029f31fd,00000000,00000000,00000000	C4	invariant
017788	ok	$43,987,453.0000	029f31fd,00000000,00000000,00000000	C4	en-US
017789	ok	\u00a443,987,453.00000	029f31fd,00000000,00000000,00000000	C5	invariant
017790	ok	$43,987,453.00000	029f31fd,00000000,00000000,00000000	C5	en-US
017791	ok	\u00a443,987,453.000000	029f31fd,00000000,00000000,00000000	C6	invariant
017792	ok	$43,987,453.000000	029f31fd,00000000,00000000,00000000	C6	en-US
017793	ok	\u00a443,987,453.0000000	029f31fd,00000000,00000000,00000000	C7	invariant
017794	ok	$43,987,453.0000000	029f31fd,00000000,00000000,00000000	C7	en-US
017795	ok	\u00a443,987,453.00000000	029f31fd,00000000,00000000,00000000	C8	invariant
017796	ok	$43,987,453.00000000	029f31fd,00000000,00000000,00000000	C8	en-US
017797	ok	\u00a443,987,453.000000000	029f31fd,00000000,00000000,00000000	C9	invariant
017798	ok	$43,987,453.000000000	029f31fd,00000000,00000000,00000000	C9	en-US
017799	ok	\u00a443,987,453.000000000000000	029f31fd,00000000,00000000,00000000	C15	invariant
017800	ok	$43,987,453.000000000000000	029f31fd,00000000,00000000,00000000	C15	en-US
017801	ok	\u00a443,987,453.0000000000000000000000000000	029f31fd,00000000,00000000,00000000	C28	invariant
017802	ok	$43,987,453.0000000000000000000000000000	029f31fd,00000000,00000000,00000000	C28	en-US
017803	ok	\u00a443,987,453.000000000000000000000000000000	029f31fd,00000000,00000000,00000000	C30	invariant
017804	ok	$43,987,453.000000000000000000000000000000	029f31fd,00000000,00000000,00000000	C30	en-US
017805	ok	\u00a443,987,453.00	029f31fd,00000000,00000000,00000000	c	invariant
017806	ok	$43,987,453.00	029f31fd,00000000,00000000,00000000	c	en-US
017807	ok	\u00a443,987,453	029f31fd,00000000,00000000,00000000	c0	invariant
017808	ok	$43,987,453	029f31fd,00000000,00000000,00000000	c0	en-US
017809	ok	\u00a443,987,453.0	029f31fd,00000000,00000000,00000000	c1	invariant
017810	ok	$43,987,453.0	029f31fd,00000000,00000000,00000000	c1	en-US
017811	ok	\u00a443,987,453.00	029f31fd,00000000,00000000,00000000	c2	invariant
017812	ok	$43,987,453.00	029f31fd,00000000,00000000,00000000	c2	en-US
017813	ok	\u00a443,987,453.000	029f31fd,00000000,00000000,00000000	c3	invariant
017814	ok	$43,987,453.000	029f31fd,00000000,00000000,00000000	c3	en-US
017815	ok	\u00a443,987,453.0000	029f31fd,00000000,00000000,00000000	c4	invariant
017816	ok	$43,987,453.0000	029f31fd,00000000,00000000,00000000	c4	en-US
017817	ok	\u00a443,987,453.00000	029f31fd,00000000,00000000,00000000	c5	invariant
017818	ok	$43,987,453.00000	029f31fd,00000000,00000000,00000000	c5	en-US
017819	ok	\u00a443,987,453.000000	029f31fd,00000000,00000000,00000000	c6	invariant
017820	ok	$43,987,453.000000	029f31fd,00000000,00000000,00000000	c6	en-US
017821	ok	\u00a443,987,453.0000000	029f31fd,00000000,00000000,00000000	c7	invariant
017822	ok	$43,987,453.0000000	029f31fd,00000000,00000000,00000000	c7	en-US
017823	ok	\u00a443,987,453.00000000	029f31fd,00000000,00000000,00000000	c8	invariant
017824	ok	$43,987,453.00000000	029f31fd,00000000,00000000,00000000	c8	en-US
017825	ok	\u00a443,987,453.000000000	029f31fd,00000000,00000000,00000000	c9	invariant
017826	ok	$43,987,453.000000000	029f31fd,00000000,00000000,00000000	c9	en-US
017827	ok	\u00a443,987,453.000000000000000	029f31fd,00000000,00000000,00000000	c15	invariant
017828	ok	$43,987,453.000000000000000	029f31fd,00000000,00000000,00000000	c15	en-US
017829	ok	\u00a443,987,453.0000000000000000000000000000	029f31fd,00000000,00000000,00000000	c28	invariant
017830	ok	$43,987,453.0000000000000000000000000000	029f31fd,00000000,00000000,00000000	c28	en-US
017831	ok	\u00a443,987,453.000000000000000000000000000000	029f31fd,00000000,00000000,00000000	c30	invariant
017832	ok	$43,987,453.000000000000000000000000000000	029f31fd,00000000,00000000,00000000	c30	en-US
017833	ok	4.398745E+007	029f31fd,00000000,00000000,00000000	E	invariant
017834	ok	4.398745E+007	029f31fd,00000000,00000000,00000000	E	en-US
017835	ok	4E+007	029f31fd,00000000,00000000,00000000	E0	invariant
017836	ok	4E+007	029f31fd,00000000,00000000,00000000	E0	en-US
017837	ok	4.4E+007	029f31fd,00000000,00000000,00000000	E1	invariant
017838	ok	4.4E+007	029f31fd,00000000,00000000,00000000	E1	en-US
017839	ok	4.40E+007	029f31fd,00000000,00000000,00000000	E2	invariant
017840	ok	4.40E+007	029f31fd,00000000,00000000,00000000	E2	en-US
017841	ok	4.399E+007	029f31fd,00000000,00000000,00000000	E3	invariant
017842	ok	4.399E+007	029f31fd,00000000,00000000,00000000	E3	en-US
017843	ok	4.3987E+007	029f31fd,00000000,00000000,00000000	E4	invariant
017844	ok	4.3987E+007	029f31fd,00000000,00000000,00000000	E4	en-US
017845	ok	4.39875E+007	029f31fd,00000000,00000000,00000000	E5	invariant
017846	ok	4.39875E+007	029f31fd,00000000,00000000,00000000	E5	en-US
017847	ok	4.398745E+007	029f31fd,00000000,00000000,00000000	E6	invariant
017848	ok	4.398745E+007	029f31fd,00000000,00000000,00000000	E6	en-US
017849	ok	4.3987453E+007	029f31fd,00000000,00000000,00000000	E7	invariant
017850	ok	4.3987453E+007	029f31fd,00000000,00000000,00000000	E7	en-US
017851	ok	4.39874530E+007	029f31fd,00000000,00000000,00000000	E8	invariant
017852	ok	4.39874530E+007	029f31fd,00000000,00000000,00000000	E8	en-US
017853	ok	4.398745300E+007	029f31fd,00000000,00000000,00000000	E9	invariant
017854	ok	4.398745300E+007	029f31fd,00000000,00000000,00000000	E9	en-US
017855	ok	4.398745300000000E+007	029f31fd,00000000,00000000,00000000	E15	invariant
017856	ok	4.398745300000000E+007	029f31fd,00000000,00000000,00000000	E15	en-US
017857	ok	4.3987453000000000000000000000E+007	029f31fd,00000000,00000000,00000000	E28	invariant
017858	ok	4.3987453000000000000000000000E+007	029f31fd,00000000,00000000,00000000	E28	en-US
017859	ok	4.398745300000000000000000000000E+007	029f31fd,00000000,00000000,00000000	E30	invariant
017860	ok	4.398745300000000000000000000000E+007	029f31fd,00000000,00000000,00000000	E30	en-US
017861	ok	4.398745e+007	029f31fd,00000000,00000000,00000000	e	invariant
017862	ok	4.398745e+007	029f31fd,00000000,00000000,00000000	e	en-US
017863	ok	4e+007	029f31fd,00000000,00000000,00000000	e0	invariant
017864	ok	4e+007	029f31fd,00000000,00000000,00000000	e0	en-US
017865	ok	4.4e+007	029f31fd,00000000,00000000,00000000	e1	invariant
017866	ok	4.4e+007	029f31fd,00000000,00000000,00000000	e1	en-US
017867	ok	4.40e+007	029f31fd,00000000,00000000,00000000	e2	invariant
017868	ok	4.40e+007	029f31fd,00000000,00000000,00000000	e2	en-US
017869	ok	4.399e+007	029f31fd,00000000,00000000,00000000	e3	invariant
017870	ok	4.399e+007	029f31fd,00000000,00000000,00000000	e3	en-US
017871	ok	4.3987e+007	029f31fd,00000000,00000000,00000000	e4	invariant
017872	ok	4.3987e+007	029f31fd,00000000,00000000,00000000	e4	en-US
017873	ok	4.39875e+007	029f31fd,00000000,00000000,00000000	e5	invariant
017874	ok	4.39875e+007	029f31fd,00000000,00000000,00000000	e5	en-US
017875	ok	4.398745e+007	029f31fd,00000000,00000000,00000000	e6	invariant
017876	ok	4.398745e+007	029f31fd,00000000,00000000,00000000	e6	en-US
017877	ok	4.3987453e+007	029f31fd,00000000,00000000,00000000	e7	invariant
017878	ok	4.3987453e+007	029f31fd,00000000,00000000,00000000	e7	en-US
017879	ok	4.39874530e+007	029f31fd,00000000,00000000,00000000	e8	invariant
017880	ok	4.39874530e+007	029f31fd,00000000,00000000,00000000	e8	en-US
017881	ok	4.398745300e+007	029f31fd,00000000,00000000,00000000	e9	invariant
017882	ok	4.398745300e+007	029f31fd,00000000,00000000,00000000	e9	en-US
017883	ok	4.398745300000000e+007	029f31fd,00000000,00000000,00000000	e15	invariant
017884	ok	4.398745300000000e+007	029f31fd,00000000,00000000,00000000	e15	en-US
017885	ok	4.3987453000000000000000000000e+007	029f31fd,00000000,00000000,00000000	e28	invariant
017886	ok	4.3987453000000000000000000000e+007	029f31fd,00000000,00000000,00000000	e28	en-US
017887	ok	4.398745300000000000000000000000e+007	029f31fd,00000000,00000000,00000000	e30	invariant
017888	ok	4.398745300000000000000000000000e+007	029f31fd,00000000,00000000,00000000	e30	en-US
017889	ok	43987453.00	029f31fd,00000000,00000000,00000000	F	invariant
017890	ok	43987453.000	029f31fd,00000000,00000000,00000000	F	en-US
017891	ok	43987453	029f31fd,00000000,00000000,00000000	F0	invariant
017892	ok	43987453	029f31fd,00000000,00000000,00000000	F0	en-US
017893	ok	43987453.0	029f31fd,00000000,00000000,00000000	F1	invariant
017894	ok	43987453.0	029f31fd,00000000,00000000,00000000	F1	en-US
017895	ok	43987453.00	029f31fd,00000000,00000000,00000000	F2	invariant
017896	ok	43987453.00	029f31fd,00000000,00000000,00000000	F2	en-US
017897	ok	43987453.000	029f31fd,00000000,00000000,00000000	F3	invariant
017898	ok	43987453.000	029f31fd,00000000,00000000,00000000	F3	en-US
017899	ok	43987453.0000	029f31fd,00000000,00000000,00000000	F4	invariant
017900	ok	43987453.0000	029f31fd,00000000,00000000,00000000	F4	en-US
017901	ok	43987453.00000	029f31fd,00000000,00000000,00000000	F5	invariant
017902	ok	43987453.00000	029f31fd,00000000,00000000,00000000	F5	en-US
017903	ok	43987453.000000	029f31fd,00000000,00000000,00000000	F6	invariant
017904	ok	43987453.000000	029f31fd,00000000,00000000,00000000	F6	en-US
017905	ok	43987453.0000000	029f31fd,00000000,00000000,00000000	F7	invariant
017906	ok	43987453.0000000	029f31fd,00000000,00000000,00000000	F7	en-US
017907	ok	43987453.00000000	029f31fd,00000000,00000000,00000000	F8	invariant
017908	ok	43987453.00000000	029f31fd,00000000,00000000,00000000	F8	en-US
017909	ok	43987453.000000000	029f31fd,00000000,00000000,00000000	F9	invariant
017910	ok	43987453.000000000	029f31fd,00000000,00000000,00000000	F9	en-US
017911	ok	43987453.000000000000000	029f31fd,00000000,00000000,00000000	F15	invariant
017912	ok	43987453.000000000000000	029f31fd,00000000,00000000,00000000	F15	en-US
017913	ok	43987453.0000000000000000000000000000	029f31fd,00000000,00000000,00000000	F28	invariant
017914	ok	43987453.0000000000000000000000000000	029f31fd,00000000,00000000,00000000	F28	en-US
017915	ok	43987453.000000000000000000000000000000	029f31fd,00000000,00000000,00000000	F30	invariant
017916	ok	43987453.000000000000000000000000000000	029f31fd,00000000,00000000,00000000	F30	en-US
017917	ok	43987453.00	029f31fd,00000000,00000000,00000000	f	invariant
017918	ok	43987453.000	029f31fd,00000000,00000000,00000000	f	en-US
017919	ok	43987453	029f31fd,00000000,00000000,00000000	f0	invariant
017920	ok	43987453	029f31fd,00000000,00000000,00000000	f0	en-US
017921	ok	43987453.0	029f31fd,00000000,00000000,00000000	f1	invariant
017922	ok	43987453.0	029f31fd,00000000,00000000,00000000	f1	en-US
017923	ok	43987453.00	029f31fd,00000000,00000000,00000000	f2	invariant
017924	ok	43987453.00	029f31fd,00000000,00000000,00000000	f2	en-US
017925	ok	43987453.000	029f31fd,00000000,00000000,00000000	f3	invariant
017926	ok	43987453.000	029f31fd,00000000,00000000,00000000	f3	en-US
017927	ok	43987453.0000	029f31fd,00000000,00000000,00000000	f4	invariant
017928	ok	43987453.0000	029f31fd,00000000,00000000,00000000	f4	en-US
017929	ok	43987453.00000	029f31fd,00000000,00000000,00000000	f5	invariant
017930	ok	43987453.00000	029f31fd,00000000,00000000,00000000	f5	en-US
017931	ok	43987453.000000	029f31fd,00000000,00000000,00000000	f6	invariant
017932	ok	43987453.000000	029f31fd,00000000,00000000,00000000	f6	en-US
017933	ok	43987453.0000000	029f31fd,00000000,00000000,00000000	f7	invariant
017934	ok	43987453.0000000	029f31fd,00000000,00000000,00000000	f7	en-US
017935	ok	43987453.00000000	029f31fd,00000000,00000000,00000000	f8	invariant
017936	ok	43987453.00000000	029f31fd,00000000,00000000,00000000	f8	en-US
017937	ok	43987453.000000000	029f31fd,00000000,00000000,00000000	f9	invariant
017938	ok	43987453.000000000	029f31fd,00000000,00000000,00000000	f9	en-US
017939	ok	43987453.000000000000000	029f31fd,00000000,00000000,00000000	f15	invariant
017940	ok	43987453.000000000000000	029f31fd,00000000,00000000,00000000	f15	en-US
017941	ok	43987453.0000000000000000000000000000	029f31fd,00000000,00000000,00000000	f28	invariant
017942	ok	43987453.0000000000000000000000000000	029f31fd,00000000,00000000,00000000	f28	en-US
017943	ok	43987453.000000000000000000000000000000	029f31fd,00000000,00000000,00000000	f30	invariant
017944	ok	43987453.000000000000000000000000000000	029f31fd,00000000,00000000,00000000	f30	en-US
017945	ok	43987453	029f31fd,00000000,00000000,00000000	G	invariant
017946	ok	43987453	029f31fd,00000000,00000000,00000000	G	en-US
017947	ok	43987453	029f31fd,00000000,00000000,00000000	G0	invariant
017948	ok	43987453	029f31fd,00000000,00000000,00000000	G0	en-US
