# generated by testdata/gen -- do not edit; run `make testdata`
# id	outcome	result	a	format	culture
003198	ok	45,937,986,975,432	c56536c8,000029c7,00000000,00000000	#,#	en-US
003199	ok	45,937,986,975,432	c56536c8,000029c7,00000000,00000000	#,##0	invariant
003200	ok	45,937,986,975,432	c56536c8,000029c7,00000000,00000000	#,##0	en-US
003201	ok	45,937,986,975,432.00	c56536c8,000029c7,00000000,00000000	#,##0.00	invariant
003202	ok	45,937,986,975,432.00	c56536c8,000029c7,00000000,00000000	#,##0.00	en-US
003203	ok	45937987	c56536c8,000029c7,00000000,00000000	#,,	invariant
003204	ok	45937987	c56536c8,000029c7,00000000,00000000	#,,	en-US
003205	ok	45,937,987	c56536c8,000029c7,00000000,00000000	#,##0,,	invariant
003206	ok	45,937,987	c56536c8,000029c7,00000000,00000000	#,##0,,	en-US
003207	ok	4593798697543200%	c56536c8,000029c7,00000000,00000000	0%	invariant
003208	ok	4593798697543200%	c56536c8,000029c7,00000000,00000000	0%	en-US
003209	ok	4593798697543200%	c56536c8,000029c7,00000000,00000000	#.##%	invariant
003210	ok	4593798697543200%	c56536c8,000029c7,00000000,00000000	#.##%	en-US
003211	ok	4593798697543200.0%	c56536c8,000029c7,00000000,00000000	0.0%	invariant
003212	ok	4593798697543200.0%	c56536c8,000029c7,00000000,00000000	0.0%	en-US
003213	ok	45937986975432	c56536c8,000029c7,00000000,00000000	00000	invariant
003214	ok	45937986975432	c56536c8,000029c7,00000000,00000000	00000	en-US
003215	ok	45937986975432	c56536c8,000029c7,00000000,00000000	###00.##	invariant
003216	ok	45937986975432	c56536c8,000029c7,00000000,00000000	###00.##	en-US
003217	ok	45937986975432	c56536c8,000029c7,00000000,00000000	.##	invariant
003218	ok	45937986975432	c56536c8,000029c7,00000000,00000000	.##	en-US
003219	ok	45937986975432	c56536c8,000029c7,00000000,00000000	#.	invariant
003220	ok	45937986975432	c56536c8,000029c7,00000000,00000000	#.	en-US
003221	ok	4.6E+13	c56536c8,000029c7,00000000,00000000	0.0E+0	invariant
003222	ok	4.6E+13	c56536c8,000029c7,00000000,00000000	0.0E+0	en-US
003223	ok	4.6E13	c56536c8,000029c7,00000000,00000000	0.0E-0	invariant
003224	ok	4.6E13	c56536c8,000029c7,00000000,00000000	0.0E-0	en-US
003225	ok	4.59E+13	c56536c8,000029c7,00000000,00000000	#.##E+00	invariant
003226	ok	4.59E+13	c56536c8,000029c7,00000000,00000000	#.##E+00	en-US
003227	ok	5E13	c56536c8,000029c7,00000000,00000000	0E0	invariant
003228	ok	5E13	c56536c8,000029c7,00000000,00000000	0E0	en-US
003229	ok	45937986975432	c56536c8,000029c7,00000000,00000000	0;(0)	invariant
003230	ok	45937986975432	c56536c8,000029c7,00000000,00000000	0;(0)	en-US
003231	ok	45937986975432	c56536c8,000029c7,00000000,00000000	0;(0);zero	invariant
003232	ok	45937986975432	c56536c8,000029c7,00000000,00000000	0;(0);zero	en-US
003233	ok	45,937,986,975,432.00	c56536c8,000029c7,00000000,00000000	#,##0.00;(#,##0.00);-	invariant
003234	ok	45,937,986,975,432.00	c56536c8,000029c7,00000000,00000000	#,##0.00;(#,##0.00);-	en-US
003235	ok	#45937986975432	c56536c8,000029c7,00000000,00000000	\\#0	invariant
003236	ok	#45937986975432	c56536c8,000029c7,00000000,00000000	\\#0	en-US
003237	ok	lit45937986975432	c56536c8,000029c7,00000000,00000000	'lit'0	invariant
003238	ok	lit45937986975432	c56536c8,000029c7,00000000,00000000	'lit'0	en-US
003239	ok	q45937986975432	c56536c8,000029c7,00000000,00000000	"q"0	invariant
003240	ok	q45937986975432	c56536c8,000029c7,00000000,00000000	"q"0	en-US
003241	ok	45937986975432x	c56536c8,000029c7,00000000,00000000	0'x'	invariant
003242	ok	45937986975432x	c56536c8,000029c7,00000000,00000000	0'x'	en-US
003243	ok	45937986975432 units	c56536c8,000029c7,00000000,00000000	0 'units'	invariant
003244	ok	45937986975432 units	c56536c8,000029c7,00000000,00000000	0 'units'	en-US
003245	ok	4593798697543200.00 %	c56536c8,000029c7,00000000,00000000	0.00 %	invariant
003246	ok	4593798697543200.00 %	c56536c8,000029c7,00000000,00000000	0.00 %	en-US
003247	ok	$45,937,986,975,432.00	c56536c8,000029c7,00000000,00000000	$#,##0.00	invariant
003248	ok	$45,937,986,975,432.00	c56536c8,000029c7,00000000,00000000	$#,##0.00	en-US
003249	ok	45,937,986,975,432.00 EUR	c56536c8,000029c7,00000000,00000000	#,##0.00 EUR	invariant
003250	ok	45,937,986,975,432.00 EUR	c56536c8,000029c7,00000000,00000000	#,##0.00 EUR	en-US
003251	ok	45937986975432	c56536c8,000029c7,00000000,00000000	\e	invariant
003252	ok	45937986975432	c56536c8,000029c7,00000000,00000000	\e	en-US
003253	ok	abc	c56536c8,000029c7,00000000,00000000	abc	invariant
003254	ok	abc	c56536c8,000029c7,00000000,00000000	abc	en-US
003255	ok	0000000000000000000045937986975432	c56536c8,000029c7,00000000,00000000	0000000000000000000000000000000000	invariant
003256	ok	0000000000000000000045937986975432	c56536c8,000029c7,00000000,00000000	0000000000000000000000000000000000	en-US
003257	ok	43987453	029f31fd,00000000,00000000,00000000	#	invariant
003258	ok	43987453	029f31fd,00000000,00000000,00000000	#	en-US
003259	ok	43987453	029f31fd,00000000,00000000,00000000	0	invariant
003260	ok	43987453	029f31fd,00000000,00000000,00000000	0	en-US
003261	ok	43987453.0	029f31fd,00000000,00000000,00000000	0.0	invariant
003262	ok	43987453.0	029f31fd,00000000,00000000,00000000	0.0	en-US
003263	ok	43987453.00	029f31fd,00000000,00000000,00000000	0.00	invariant
003264	ok	43987453.00	029f31fd,00000000,00000000,00000000	0.00	en-US
003265	ok	43987453	029f31fd,00000000,00000000,00000000	#.##	invariant
003266	ok	43987453	029f31fd,00000000,00000000,00000000	#.##	en-US
003267	ok	43987453.00	029f31fd,00000000,00000000,00000000	#.00	invariant
003268	ok	43987453.00	029f31fd,00000000,00000000,00000000	#.00	en-US
003269	ok	43987453	029f31fd,00000000,00000000,00000000	0.###	invariant
003270	ok	43987453	029f31fd,00000000,00000000,00000000	0.###	en-US
003271	ok	43,987,453	029f31fd,00000000,00000000,00000000	#,#	invariant
003272	ok	43,987,453	029f31fd,00000000,00000000,00000000	#,#	en-US
003273	ok	43,987,453	029f31fd,00000000,00000000,00000000	#,##0	invariant
003274	ok	43,987,453	029f31fd,00000000,00000000,00000000	#,##0	en-US
003275	ok	43,987,453.00	029f31fd,00000000,00000000,00000000	#,##0.00	invariant
003276	ok	43,987,453.00	029f31fd,00000000,00000000,00000000	#,##0.00	en-US
003277	ok	44	029f31fd,00000000,00000000,00000000	#,,	invariant
003278	ok	44	029f31fd,00000000,00000000,00000000	#,,	en-US
003279	ok	44	029f31fd,00000000,00000000,00000000	#,##0,,	invariant
003280	ok	44	029f31fd,00000000,00000000,00000000	#,##0,,	en-US
003281	ok	4398745300%	029f31fd,00000000,00000000,00000000	0%	invariant
003282	ok	4398745300%	029f31fd,00000000,00000000,00000000	0%	en-US
003283	ok	4398745300%	029f31fd,00000000,00000000,00000000	#.##%	invariant
003284	ok	4398745300%	029f31fd,00000000,00000000,00000000	#.##%	en-US
003285	ok	4398745300.0%	029f31fd,00000000,00000000,00000000	0.0%	invariant
003286	ok	4398745300.0%	029f31fd,00000000,00000000,00000000	0.0%	en-US
003287	ok	43987453	029f31fd,00000000,00000000,00000000	00000	invariant
003288	ok	43987453	029f31fd,00000000,00000000,00000000	00000	en-US
003289	ok	43987453	029f31fd,00000000,00000000,00000000	###00.##	invariant
003290	ok	43987453	029f31fd,00000000,00000000,00000000	###00.##	en-US
003291	ok	43987453	029f31fd,00000000,00000000,00000000	.##	invariant
003292	ok	43987453	029f31fd,00000000,00000000,00000000	.##	en-US
003293	ok	43987453	029f31fd,00000000,00000000,00000000	#.	invariant
003294	ok	43987453	029f31fd,00000000,00000000,00000000	#.	en-US
003295	ok	4.4E+7	029f31fd,00000000,00000000,00000000	0.0E+0	invariant
003296	ok	4.4E+7	029f31fd,00000000,00000000,00000000	0.0E+0	en-US
003297	ok	4.4E7	029f31fd,00000000,00000000,00000000	0.0E-0	invariant
003298	ok	4.4E7	029f31fd,00000000,00000000,00000000	0.0E-0	en-US
003299	ok	4.4E+07	029f31fd,00000000,00000000,00000000	#.##E+00	invariant
003300	ok	4.4E+07	029f31fd,00000000,00000000,00000000	#.##E+00	en-US
003301	ok	4E7	029f31fd,00000000,00000000,00000000	0E0	invariant
003302	ok	4E7	029f31fd,00000000,00000000,00000000	0E0	en-US
003303	ok	43987453	029f31fd,00000000,00000000,00000000	0;(0)	invariant
003304	ok	43987453	029f31fd,00000000,00000000,00000000	0;(0)	en-US
003305	ok	43987453	029f31fd,00000000,00000000,00000000	0;(0);zero	invariant
003306	ok	43987453	029f31fd,00000000,00000000,00000000	0;(0);zero	en-US
003307	ok	43,987,453.00	029f31fd,00000000,00000000,00000000	#,##0.00;(#,##0.00);-	invariant
003308	ok	43,987,453.00	029f31fd,00000000,00000000,00000000	#,##0.00;(#,##0.00);-	en-US
003309	ok	#43987453	029f31fd,00000000,00000000,00000000	\\#0	invariant
003310	ok	#43987453	029f31fd,00000000,00000000,00000000	\\#0	en-US
003311	ok	lit43987453	029f31fd,00000000,00000000,00000000	'lit'0	invariant
003312	ok	lit43987453	029f31fd,00000000,00000000,00000000	'lit'0	en-US
003313	ok	q43987453	029f31fd,00000000,00000000,00000000	"q"0	invariant
003314	ok	q43987453	029f31fd,00000000,00000000,00000000	"q"0	en-US
003315	ok	43987453x	029f31fd,00000000,00000000,00000000	0'x'	invariant
003316	ok	43987453x	029f31fd,00000000,00000000,00000000	0'x'	en-US
003317	ok	43987453 units	029f31fd,00000000,00000000,00000000	0 'units'	invariant
003318	ok	43987453 units	029f31fd,00000000,00000000,00000000	0 'units'	en-US
003319	ok	4398745300.00 %	029f31fd,00000000,00000000,00000000	0.00 %	invariant
003320	ok	4398745300.00 %	029f31fd,00000000,00000000,00000000	0.00 %	en-US
003321	ok	$43,987,453.00	029f31fd,00000000,00000000,00000000	$#,##0.00	invariant
003322	ok	$43,987,453.00	029f31fd,00000000,00000000,00000000	$#,##0.00	en-US
003323	ok	43,987,453.00 EUR	029f31fd,00000000,00000000,00000000	#,##0.00 EUR	invariant
003324	ok	43,987,453.00 EUR	029f31fd,00000000,00000000,00000000	#,##0.00 EUR	en-US
003325	ok	43987453	029f31fd,00000000,00000000,00000000	\e	invariant
003326	ok	43987453	029f31fd,00000000,00000000,00000000	\e	en-US
003327	ok	abc	029f31fd,00000000,00000000,00000000	abc	invariant
003328	ok	abc	029f31fd,00000000,00000000,00000000	abc	en-US
003329	ok	0000000000000000000000000043987453	029f31fd,00000000,00000000,00000000	0000000000000000000000000000000000	invariant
003330	ok	0000000000000000000000000043987453	029f31fd,00000000,00000000,00000000	0000000000000000000000000000000000	en-US
003331	ok	\e	00000001,00000000,00000000,80010000	#	invariant
003332	ok	\e	00000001,00000000,00000000,80010000	#	en-US
003333	ok	0	00000001,00000000,00000000,80010000	0	invariant
003334	ok	0	00000001,00000000,00000000,80010000	0	en-US
003335	ok	-0.1	00000001,00000000,00000000,80010000	0.0	invariant
003336	ok	-0.1	00000001,00000000,00000000,80010000	0.0	en-US
003337	ok	-0.10	00000001,00000000,00000000,80010000	0.00	invariant
003338	ok	-0.10	00000001,00000000,00000000,80010000	0.00	en-US
003339	ok	-.1	00000001,00000000,00000000,80010000	#.##	invariant
003340	ok	-.1	00000001,00000000,00000000,80010000	#.##	en-US
003341	ok	-.10	00000001,00000000,00000000,80010000	#.00	invariant
003342	ok	-.10	00000001,00000000,00000000,80010000	#.00	en-US
003343	ok	-0.1	00000001,00000000,00000000,80010000	0.###	invariant
003344	ok	-0.1	00000001,00000000,00000000,80010000	0.###	en-US
003345	ok	\e	00000001,00000000,00000000,80010000	#,#	invariant
003346	ok	\e	00000001,00000000,00000000,80010000	#,#	en-US
003347	ok	0	00000001,00000000,00000000,80010000	#,##0	invariant
003348	ok	0	00000001,00000000,00000000,80010000	#,##0	en-US
003349	ok	-0.10	00000001,00000000,00000000,80010000	#,##0.00	invariant
003350	ok	-0.10	00000001,00000000,00000000,80010000	#,##0.00	en-US
003351	ok	\e	00000001,00000000,00000000,80010000	#,,	invariant
003352	ok	\e	00000001,00000000,00000000,80010000	#,,	en-US
003353	ok	0	00000001,00000000,00000000,80010000	#,##0,,	invariant
003354	ok	0	00000001,00000000,00000000,80010000	#,##0,,	en-US
003355	ok	-10%	00000001,00000000,00000000,80010000	0%	invariant
003356	ok	-10%	00000001,00000000,00000000,80010000	0%	en-US
003357	ok	-10%	00000001,00000000,00000000,80010000	#.##%	invariant
003358	ok	-10%	00000001,00000000,00000000,80010000	#.##%	en-US
003359	ok	-10.0%	00000001,00000000,00000000,80010000	0.0%	invariant
003360	ok	-10.0%	00000001,00000000,00000000,80010000	0.0%	en-US
003361	ok	00000	00000001,00000000,00000000,80010000	00000	invariant
003362	ok	00000	00000001,00000000,00000000,80010000	00000	en-US
003363	ok	-00.1	00000001,00000000,00000000,80010000	###00.##	invariant
003364	ok	-00.1	00000001,00000000,00000000,80010000	###00.##	en-US
003365	ok	-.1	00000001,00000000,00000000,80010000	.##	invariant
003366	ok	-.1	00000001,00000000,00000000,80010000	.##	en-US
003367	ok	\e	00000001,00000000,00000000,80010000	#.	invariant
003368	ok	\e	00000001,00000000,00000000,80010000	#.	en-US
003369	ok	-1.0E-1	00000001,00000000,00000000,80010000	0.0E+0	invariant
003370	ok	-1.0E-1	00000001,00000000,00000000,80010000	0.0E+0	en-US
003371	ok	-1.0E-1	00000001,00000000,00000000,80010000	0.0E-0	invariant
003372	ok	-1.0E-1	00000001,00000000,00000000,80010000	0.0E-0	en-US
003373	ok	-1E-01	00000001,00000000,00000000,80010000	#.##E+00	invariant
003374	ok	-1E-01	00000001,00000000,00000000,80010000	#.##E+00	en-US
003375	ok	-1E-1	00000001,00000000,00000000,80010000	0E0	invariant
003376	ok	-1E-1	00000001,00000000,00000000,80010000	0E0	en-US
003377	ok	0	00000001,00000000,00000000,80010000	0;(0)	invariant
003378	ok	0	00000001,00000000,00000000,80010000	0;(0)	en-US
003379	ok	zero	00000001,00000000,00000000,80010000	0;(0);zero	invariant
003380	ok	zero	00000001,00000000,00000000,80010000	0;(0);zero	en-US
003381	ok	(0.10)	00000001,00000000,00000000,80010000	#,##0.00;(#,##0.00);-	invariant
003382	ok	(0.10)	00000001,00000000,00000000,80010000	#,##0.00;(#,##0.00);-	en-US
003383	ok	#0	00000001,00000000,00000000,80010000	\\#0	invariant
003384	ok	#0	00000001,00000000,00000000,80010000	\\#0	en-US
003385	ok	lit0	00000001,00000000,00000000,80010000	'lit'0	invariant
003386	ok	lit0	00000001,00000000,00000000,80010000	'lit'0	en-US
003387	ok	q0	00000001,00000000,00000000,80010000	"q"0	invariant
003388	ok	q0	00000001,00000000,00000000,80010000	"q"0	en-US
003389	ok	0x	00000001,00000000,00000000,80010000	0'x'	invariant
003390	ok	0x	00000001,00000000,00000000,80010000	0'x'	en-US
003391	ok	0 units	00000001,00000000,00000000,80010000	0 'units'	invariant
003392	ok	0 units	00000001,00000000,00000000,80010000	0 'units'	en-US
003393	ok	-10.00 %	00000001,00000000,00000000,80010000	0.00 %	invariant
003394	ok	-10.00 %	00000001,00000000,00000000,80010000	0.00 %	en-US
003395	ok	-$0.10	00000001,00000000,00000000,80010000	$#,##0.00	invariant
003396	ok	-$0.10	00000001,00000000,00000000,80010000	$#,##0.00	en-US
003397	ok	-0.10 EUR	00000001,00000000,00000000,80010000	#,##0.00 EUR	invariant
003398	ok	-0.10 EUR	00000001,00000000,00000000,80010000	#,##0.00 EUR	en-US
003399	ok	-0.1	00000001,00000000,00000000,80010000	\e	invariant
003400	ok	-0.1	00000001,00000000,00000000,80010000	\e	en-US
003401	ok	abc	00000001,00000000,00000000,80010000	abc	invariant
003402	ok	abc	00000001,00000000,00000000,80010000	abc	en-US
003403	ok	0000000000000000000000000000000000	00000001,00000000,00000000,80010000	0000000000000000000000000000000000	invariant
003404	ok	0000000000000000000000000000000000	00000001,00000000,00000000,80010000	0000000000000000000000000000000000	en-US
003405	ok	\e	00000000,00000000,00000000,80010000	#	invariant
003406	ok	\e	00000000,00000000,00000000,80010000	#	en-US
003407	ok	0	00000000,00000000,00000000,80010000	0	invariant
003408	ok	0	00000000,00000000,00000000,80010000	0	en-US
003409	ok	0.0	00000000,00000000,00000000,80010000	0.0	invariant
003410	ok	0.0	00000000,00000000,00000000,80010000	0.0	en-US
003411	ok	0.00	00000000,00000000,00000000,80010000	0.00	invariant
003412	ok	0.00	00000000,00000000,00000000,80010000	0.00	en-US
003413	ok	\e	00000000,00000000,00000000,80010000	#.##	invariant
003414	ok	\e	00000000,00000000,00000000,80010000	#.##	en-US
003415	ok	.00	00000000,00000000,00000000,80010000	#.00	invariant
003416	ok	.00	00000000,00000000,00000000,80010000	#.00	en-US
003417	ok	0	00000000,00000000,00000000,80010000	0.###	invariant
003418	ok	0	00000000,00000000,00000000,80010000	0.###	en-US
003419	ok	\e	00000000,00000000,00000000,80010000	#,#	invariant
003420	ok	\e	00000000,00000000,00000000,80010000	#,#	en-US
003421	ok	0	00000000,00000000,00000000,80010000	#,##0	invariant
003422	ok	0	00000000,00000000,00000000,80010000	#,##0	en-US
003423	ok	0.00	00000000,00000000,00000000,80010000	#,##0.00	invariant
003424	ok	0.00	00000000,00000000,00000000,80010000	#,##0.00	en-US
003425	ok	\e	00000000,00000000,00000000,80010000	#,,	invariant
003426	ok	\e	00000000,00000000,00000000,80010000	#,,	en-US
003427	ok	0	00000000,00000000,00000000,80010000	#,##0,,	invariant
003428	ok	0	00000000,00000000,00000000,80010000	#,##0,,	en-US
003429	ok	0%	00000000,00000000,00000000,80010000	0%	invariant
003430	ok	0%	00000000,00000000,00000000,80010000	0%	en-US
003431	ok	%	00000000,00000000,00000000,80010000	#.##%	invariant
003432	ok	%	00000000,00000000,00000000,80010000	#.##%	en-US
003433	ok	0.0%	00000000,00000000,00000000,80010000	0.0%	invariant
003434	ok	0.0%	00000000,00000000,00000000,80010000	0.0%	en-US
003435	ok	00000	00000000,00000000,00000000,80010000	00000	invariant
003436	ok	00000	00000000,00000000,00000000,80010000	00000	en-US
003437	ok	00	00000000,00000000,00000000,80010000	###00.##	invariant
003438	ok	00	00000000,00000000,00000000,80010000	###00.##	en-US
003439	ok	\e	00000000,00000000,00000000,80010000	.##	invariant
003440	ok	\e	00000000,00000000,00000000,80010000	.##	en-US
003441	ok	\e	00000000,00000000,00000000,80010000	#.	invariant
003442	ok	\e	00000000,00000000,00000000,80010000	#.	en-US
003443	ok	0.0E+0	00000000,00000000,00000000,80010000	0.0E+0	invariant
003444	ok	0.0E+0	00000000,00000000,00000000,80010000	0.0E+0	en-US
003445	ok	0.0E0	00000000,00000000,00000000,80010000	0.0E-0	invariant
003446	ok	0.0E0	00000000,00000000,00000000,80010000	0.0E-0	en-US
003447	ok	0E+00	00000000,00000000,00000000,80010000	#.##E+00	invariant
003448	ok	0E+00	00000000,00000000,00000000,80010000	#.##E+00	en-US
003449	ok	0E0	00000000,00000000,00000000,80010000	0E0	invariant
003450	ok	0E0	00000000,00000000,00000000,80010000	0E0	en-US
003451	ok	0	00000000,00000000,00000000,80010000	0;(0)	invariant
003452	ok	0	00000000,00000000,00000000,80010000	0;(0)	en-US
003453	ok	zero	00000000,00000000,00000000,80010000	0;(0);zero	invariant
003454	ok	zero	00000000,00000000,00000000,80010000	0;(0);zero	en-US
003455	ok	-	00000000,00000000,00000000,80010000	#,##0.00;(#,##0.00);-	invariant
003456	ok	-	00000000,00000000,00000000,80010000	#,##0.00;(#,##0.00);-	en-US
003457	ok	#0	00000000,00000000,00000000,80010000	\\#0	invariant
003458	ok	#0	00000000,00000000,00000000,80010000	\\#0	en-US
003459	ok	lit0	00000000,00000000,00000000,80010000	'lit'0	invariant
003460	ok	lit0	00000000,00000000,00000000,80010000	'lit'0	en-US
003461	ok	q0	00000000,00000000,00000000,80010000	"q"0	invariant
003462	ok	q0	00000000,00000000,00000000,80010000	"q"0	en-US
003463	ok	0x	00000000,00000000,00000000,80010000	0'x'	invariant
003464	ok	0x	00000000,00000000,00000000,80010000	0'x'	en-US
003465	ok	0 units	00000000,00000000,00000000,80010000	0 'units'	invariant
003466	ok	0 units	00000000,00000000,00000000,80010000	0 'units'	en-US
003467	ok	0.00 %	00000000,00000000,00000000,80010000	0.00 %	invariant
003468	ok	0.00 %	00000000,00000000,00000000,80010000	0.00 %	en-US
003469	ok	$0.00	00000000,00000000,00000000,80010000	$#,##0.00	invariant
003470	ok	$0.00	00000000,00000000,00000000,80010000	$#,##0.00	en-US
003471	ok	0.00 EUR	00000000,00000000,00000000,80010000	#,##0.00 EUR	invariant
003472	ok	0.00 EUR	00000000,00000000,00000000,80010000	#,##0.00 EUR	en-US
003473	ok	0.0	00000000,00000000,00000000,80010000	\e	invariant
003474	ok	0.0	00000000,00000000,00000000,80010000	\e	en-US
